Date,TSLA_adj close,TSLA_return,TSLA_ret,TSLA_std,TSLA_mtm,TSLA_diff,TSLA_MA_5,TSLA_MA_10,AAL_ret,AAL_std,AAL_mtm,AAL_diff,AAL_MA_5,AAL_MA_10,SPY_ret,SPY_std,SPY_mtm,SPY_diff,SPY_MA_5,SPY_MA_10,NFLX_ret,NFLX_std,NFLX_mtm,NFLX_diff,NFLX_MA_5,NFLX_MA_10,DIS_ret,DIS_std,DIS_mtm,DIS_diff,DIS_MA_5,DIS_MA_10,AMZN_ret,AMZN_std,AMZN_mtm,AMZN_diff,AMZN_MA_5,AMZN_MA_10,TSLA_MA_30,AAL_MA_30,SPY_MA_30,NFLX_MA_30,DIS_MA_30,AMZN_MA_30
2015-06-15,250.3800048828125,-0.0012365772690364762,-0.0012365772690364762,1.738206623897657,0.9987634227309635,-0.30999755859375,251.83600158691405,250.78700256347656,-0.015721022422948594,0.030443921797689632,0.9842789775770514,-0.6088790893554688,38.35160369873047,39.21735038757324,-0.0042856540668790855,1.4864240534230102,0.9957143459331209,-0.814453125,190.05979919433594,190.19644775390626,-0.010454982053036299,3.7973433435591115,0.9895450179469637,-0.9871444702148438,94.25314178466797,91.86171340942383,0.002091934326752698,0.1511538965197406,1.0020919343267527,0.2143707275390625,102.38540954589844,102.6221420288086,-0.014537587934483454,23.65926072569358,0.9854624120655165,-6.25,428.5620056152344,429.16200256347656,,,,,,
2015-06-16,253.1199951171875,0.010943326866925451,0.010943326866925451,1.6613811126015752,1.0109433268669255,2.739990234375,251.26000061035157,251.26400146484374,-0.014724282938708422,0.014705576109495404,0.9852757170612916,-0.561309814453125,38.18987121582031,38.80826110839844,0.0054517309173087725,1.4574989711828255,1.0054517309173088,1.0316162109375,190.38558349609374,190.09600372314452,0.01970890013297133,3.7457121915542375,1.0197089001329713,1.8414306640625,94.81771392822266,92.47599945068359,0.007986813362510725,0.1281577544890648,1.0079868133625107,0.820159912109375,102.85887145996094,102.65103454589844,0.008473567220029343,23.558602226714505,1.0084735672200293,3.589996337890625,428.9180053710937,428.78900451660155,,,,,,
2015-06-17,260.4100036621094,0.028800603214087506,0.028800603214087506,1.456979422847313,1.0288006032140875,7.290008544921875,253.202001953125,252.40600128173827,0.010131986694486672,0.025375892970529116,1.0101319866944867,0.3805580139160156,38.08521957397461,38.49906616210937,0.001617075314422678,1.4488725300337182,1.0016170753144227,0.3076629638671875,190.32042846679687,189.97565002441405,-0.0105111436909755,3.7737908018500934,0.9894888563090245,-1.0014266967773438,94.49771423339844,93.02228546142578,0.0038718419574994556,0.11692066294607505,1.0038718419574995,0.4007720947265625,103.13661346435546,102.680859375,0.001287243786916692,23.543181334745135,1.0012872437869167,0.54998779296875,428.3260070800781,427.9110046386719,,,,,,
2015-06-18,261.8900146484375,0.005683387602299916,0.005683387602299916,1.4154819754031571,1.0056833876023,1.480010986328125,255.29800415039062,254.0030029296875,0.0025074641271960463,0.028043338487287364,1.002507464127196,0.09513473510742188,38.07760848999023,38.2907169342041,0.010399416445071141,1.3933061498539954,1.0103994164450711,1.981781005859375,190.5285614013672,190.2154525756836,0.005000750626499961,3.760572619410861,1.0050007506265,0.47142791748046875,94.42742919921875,93.56171417236328,0.015516990222116167,0.07171195905456872,1.0155169902221162,1.6123733520507812,103.62126007080079,102.95300598144532,0.0270681310767118,23.218493778350418,1.0270681310767118,11.58001708984375,429.610009765625,428.7720062255859,,,,,,
2015-06-19,262.510009765625,0.0023673873859597627,0.0023673873859597627,1.398098175533568,1.0023673873859598,0.6199951171875,257.66200561523436,255.34000396728516,0.03951992429126361,0.07019013280710926,1.0395199242912636,1.5031700134277344,38.23934326171875,38.275495529174805,-0.004439311734319995,1.4172730499547659,0.99556068826568,-0.8547821044921875,190.85892639160156,190.40235595703126,-0.009197837743120219,3.785006287715454,0.9908021622568798,-0.871429443359375,94.31800079345703,93.90285720825196,-0.005299379591705677,0.08739126348508418,0.9947006204082943,-0.5592041015625,104.11895446777343,103.16923217773437,-0.010173197095249553,23.343826389016805,0.9898268029047504,-4.470001220703125,430.610009765625,429.5690063476562,,,,,,
2015-06-22,259.7900085449219,-0.010361514302374975,-0.010361514302374975,1.474363222716902,0.989638485697625,-2.720001220703125,259.54400634765625,255.69000396728515,0.03537007769787448,0.10940197765101604,1.0353700776978745,1.3984947204589844,38.80255279541016,38.57707824707031,0.005123209111578264,1.3897367207756337,1.0051232091115783,0.982086181640625,191.54859924316406,190.80419921875,0.02708869273814929,3.713708193293146,1.0270886927381493,2.5428543090820312,94.9145721435547,94.58385696411133,0.00808031425471456,0.06361068561416199,1.0080803142547146,0.8481369018554688,104.74340209960937,103.56440582275391,0.00314999327437282,23.305413633368765,1.0031499932743728,1.3699951171875,433.1340087890625,430.84800720214844,,,,,,
2015-06-23,267.6700134277344,0.030332209182902137,0.030332209182902137,1.2534188570973723,1.0303322091829021,7.8800048828125,262.4540100097656,256.8570053100586,-0.006971626887504412,0.10139974805954144,0.9930283731124956,-0.285400390625,39.42094421386719,38.80540771484375,0.0007079959430407179,1.3859118740825316,1.0007079959430407,0.13641357421875,192.05923156738282,191.22240753173827,0.0093199347039572,3.6885134061667375,1.0093199347039572,0.8985748291015625,95.32257232666015,95.07014312744141,0.00775121415331137,0.04061432966588591,1.0077512141533114,0.8201675415039062,105.36785125732422,104.11336135864258,0.02223287606746638,23.033439652036364,1.0222328760674664,9.699981689453125,436.8800048828125,432.8990051269531,,,,,,
2015-06-24,265.1700134277344,-0.009339858312798821,-0.009339858312798821,1.3235153763588778,0.9906601416872012,-2.5,263.4060119628906,258.3040069580078,-0.011467265327050224,0.08832906180570575,0.9885327346729498,-0.4661674499511719,39.869990539550784,38.9776050567627,-0.007262903494748563,1.4251764496149086,0.9927370965052514,-1.4003753662109375,192.22825622558594,191.27434234619142,-0.003787536972781891,3.698847765436523,0.9962124630272181,-0.3685760498046875,95.85714263916016,95.1774284362793,-0.005594062859422211,0.05733947724419648,0.9944059371405778,-0.5965042114257812,105.7928451538086,104.46472930908203,-0.011547330678381318,23.177838310580984,0.9884526693216187,-5.149993896484375,439.4860046386719,433.906005859375,,,,,,
2015-06-25,268.7900085449219,0.013651600610466552,0.013651600610466552,1.222015753375482,1.0136516006104666,3.6199951171875,264.7860107421875,260.04200744628906,0.0,0.08832906180570575,1.0,0.0,40.30000991821289,39.18880920410156,-0.003040331444675193,1.4414936563294751,0.9969596685553248,-0.5819549560546875,191.88453369140626,191.20654754638673,-0.021175631937246253,3.756407001980504,0.9788243680627537,-2.0528564453125,95.88685607910156,95.15714263916016,0.005977015794805585,0.03956934218849194,1.0059770157948056,0.6337738037109375,106.022119140625,104.82168960571289,-0.001678591417571429,23.198586606467863,0.9983214085824286,-0.739990234375,439.6280029296875,434.61900634765624,,,,,,
2015-06-26,267.0899963378906,-0.00632468526726182,-0.00632468526726182,1.2696817287414663,0.9936753147327382,-1.70001220703125,265.70200805664064,261.6820068359375,-0.01893952230575424,0.0669888559188389,0.9810604776942458,-0.7611007690429688,40.27717514038086,39.2582592010498,-0.00019078511111714214,1.4425144711180369,0.9998092148888829,-0.036407470703125,191.70448608398436,191.28170623779297,-0.018999150077800286,3.806956586598335,0.9810008499221997,-1.8028564453125,95.73028411865235,95.02414245605469,0.004718227405014375,0.025457839850467845,1.0047182274050144,0.5032882690429688,106.4638916015625,105.29142303466797,-0.0045444216593116815,23.254663821877067,0.9954555783406883,-2.0,440.2640014648438,435.4370056152344,,,,,,
2015-06-29,262.0199890136719,-0.018982393177334744,-0.018982393177334744,1.4118376751646957,0.9810176068226653,-5.07000732421875,266.14800415039065,262.84600524902345,-0.040781963279784006,0.02190786083470292,0.959218036720216,-1.607818603515625,39.65307769775391,39.22781524658203,-0.020970053098126495,1.5546954277188811,0.9790299469018735,-4.000946044921875,190.52783203125,191.03821563720703,-0.009207785560642945,3.8309895872375943,0.990792214439357,-0.8571395874023438,94.89371337890626,94.90414276123047,-0.01687095655620663,0.07615438585969471,0.9831290434437934,-1.8080978393554688,106.37441711425781,105.5589096069336,-0.018808538318089263,23.485702531218863,0.9811914616819107,-8.240020751953125,438.9779968261719,436.0560028076172,,,,,,
2015-06-30,268.260009765625,0.023815056154465886,0.023815056154465886,1.2368761812321052,1.0238150561544659,6.240020751953125,266.26600341796876,264.36000671386716,0.0047800565714506416,0.026976317497064008,1.0047800565714506,0.18076705932617188,39.122213745117186,39.27157897949219,0.002093186157883453,1.5437325785394571,1.0020931861578835,0.3909912109375,189.40209350585937,190.73066253662108,0.01753352108593642,3.7856471848459092,1.0175335210859364,1.6171417236328125,94.2008560180664,94.76171417236328,0.009641726463883504,0.04767018779369809,1.0096417264638835,1.0158920288085938,106.32408752441407,105.84596939086914,0.009840439051028715,23.36709891258705,1.0098404390510287,4.230010986328125,436.597998046875,436.73900146484374,,,,,,
2015-07-01,269.1499938964844,0.003317617604043699,0.003317617604043699,1.211922265323618,1.0033176176040437,0.889984130859375,267.06199951171874,265.2340057373047,-0.02854269326729353,0.0034331389715008083,0.9714573067327065,-1.0845565795898438,38.467671966552736,39.168831253051756,0.008015326011561408,1.5016652546081413,1.0080153260115614,1.500335693359375,188.85649719238282,190.54237670898436,-0.0022681230346998094,3.7916154858938707,0.9977318769653002,-0.212860107421875,93.53914184570313,94.69814224243164,0.014539882945680427,0.0043013891822461115,1.0145398829456804,1.5467529296875,106.70240936279296,106.24762725830078,0.007602152407074181,23.27457099375962,1.0076021524070742,3.300018310546875,435.9080017089844,437.69700317382814,,,,,,
2015-07-02,280.0199890136719,0.0403863844090151,0.0403863844090151,0.907142736481856,1.040386384409015,10.8699951171875,269.30799560546876,267.0470031738281,0.0059275209222122704,0.002701803887082923,1.0059275209222123,0.21880340576171875,37.85689086914063,39.07845039367676,-0.0009156064315650747,1.506509204749003,0.9990843935684349,-0.172760009765625,188.39273986816406,190.13863677978514,0.004363473700849552,3.7801595566457893,1.0043634737008496,0.40857696533203125,93.36971435546874,94.62828521728515,-0.001389704087542576,0.00850679528625593,0.9986102959124574,-0.14998626708984375,106.92397918701172,106.47304916381836,0.00073155946849357,23.265599289603653,1.0007315594684936,0.319976806640625,435.42999877929685,437.5290008544922,,,,,,
2015-07-06,279.7200012207031,-0.0010713084948879015,-0.0010713084948879015,0.9155539765250762,0.9989286915051121,-0.29998779296875,271.83399658203126,268.76800231933595,0.017935022245928467,0.021374457298391384,1.0179350222459285,0.6659622192382812,37.53152236938477,38.90434875488281,-0.002845740653036666,1.5215506068954674,0.9971542593469633,-0.5364532470703125,187.82897338867187,189.76672973632813,0.005605207546331092,3.7653793478892728,1.005605207546331,0.5271377563476562,93.66628570556641,94.69828491210937,0.006349618497636822,0.010681185624139954,1.0063496184976368,0.6843414306640625,107.18175964355468,106.8228256225586,-0.003815272538341463,23.312423285294916,0.9961847274616585,-1.66998291015625,435.01799926757815,437.64100036621096,,,,,,
2015-07-07,267.8800048828125,-0.04232802905126798,-0.04232802905126798,1.2475309890671182,0.957671970948732,-11.839996337890625,273.00599975585936,269.577001953125,0.023659498607962126,0.04644880881583942,1.0236594986079621,0.8942794799804688,37.706573486328125,38.67982559204101,0.0062886919624622895,1.4884057860720536,1.0062886919624623,1.1821136474609375,188.30181884765625,189.41482543945312,-0.005075483640814449,3.7788377597936256,0.9949245163591856,-0.4799957275390625,94.03828582763671,94.46599960327148,0.012100266343730182,0.047479291225226934,1.0121002663437302,1.312408447265625,108.06364135742187,107.21902923583984,0.0015594731273638196,23.29335723741668,1.0015594731273638,0.67999267578125,436.39000244140624,437.6839996337891,,,,,,
2015-07-08,254.9600067138672,-0.04823054327850007,-0.04823054327850007,1.6097897492703548,0.9517694567214999,-12.919998168945312,270.3459991455078,268.3060012817383,-0.03343966690473088,0.010170950818646423,0.9665603330952691,-1.293853759765625,37.586700439453125,38.35445709228516,-0.0167774675037049,1.5773882345923522,0.9832225324962951,-3.1735687255859375,188.06175231933594,188.73192291259767,-0.006209806213568592,3.7952204252938797,0.9937901937864314,-0.58428955078125,93.96999969482422,94.0854278564453,-0.016310894539122045,0.0027239607977418948,0.983689105460878,-1.7905044555664062,108.38424377441406,107.35416564941406,-0.01607434739432556,23.490187955461646,0.9839256526056744,-7.019989013671875,435.5120056152344,436.0550018310547,,,,,,
2015-07-09,257.9200134277344,0.011609690288364005,0.011609690288364005,1.5267952822172441,1.011609690288364,2.9600067138671875,268.1000030517578,267.5810012817383,0.009157926131924343,0.01977392581305635,1.0091579261319243,0.34249114990234375,37.752236938476564,38.10995445251465,0.001809151908047646,1.5679540405845673,1.0018091519080476,0.3364715576171875,187.5889129638672,188.222705078125,0.023741515292544868,3.7329746819628467,1.0237415152925449,2.220001220703125,94.38828582763672,93.96371383666992,0.003559248134973325,0.008052352234233211,1.0035592481349733,0.38433837890625,108.47236328125,107.58738632202149,0.010914596947105837,23.358686816873426,1.0109145969471058,4.69000244140625,434.91200561523436,435.4100036621094,,,,,,
2015-07-10,259.1499938964844,0.004768844621259483,0.004768844621259483,1.49230834236964,1.0047688446212595,1.22998046875,263.92600402832034,266.6169998168945,0.038820117794154285,0.06085337826625445,1.0388201177941543,1.4651031494140625,38.16703338623047,38.01196212768555,0.012591400856712287,1.502174806332021,1.0125914008567123,2.3460235595703125,187.6198303222656,188.00628509521485,0.01568444079881748,3.69087676781469,1.0156844407988175,1.5014266967773438,95.02514190673828,94.19742813110352,0.007266511578100987,0.030131429512485687,1.007266511578101,0.7874526977539062,108.74797058105469,107.8359748840332,0.020994946498870348,23.10297485151472,1.0209949464988703,9.1199951171875,436.07200927734374,435.7510040283203,,,,,,
2015-07-13,262.1600036621094,0.011614932805390499,0.011614932805390499,1.407911859364259,1.0116149328053905,3.010009765625,260.41400451660155,266.1240005493164,0.029361919000918224,0.09313033538531043,1.0293619190009182,1.1511611938476562,38.67886962890625,38.10519599914551,0.011037266393538081,1.4437885643453365,1.011037266393538,2.0823516845703125,188.17450866699218,188.00174102783203,0.039685598091579566,3.5826877275527704,1.0396855980915796,3.8585739135742188,96.32828521728516,94.99728546142578,0.01382694235186066,0.072449464871336,1.0138269423518607,1.50927734375,109.18856506347656,108.18516235351562,0.027192165437183613,22.76482931105085,1.0271921654371836,12.05999755859375,439.97800903320314,437.4980041503906,259.5000030517578,38.99060605367025,189.9008361816406,93.81342798868815,105.39047393798828,434.2740041097005
2015-07-14,265.6499938964844,0.013312443491086956,0.013312443491086956,1.3100573922897256,1.013312443491087,3.489990234375,259.96800231933594,266.4870010375977,-0.008486423763687911,0.08352746734970064,0.9915135762363121,-0.3424873352050781,38.94335250854492,38.32496299743652,0.004338183962326436,1.420586633583186,1.0043381839623264,0.8274993896484375,188.65826416015625,188.48004150390625,-0.00708016351170071,3.60275533763554,0.9929198364882993,-0.7157135009765625,97.58428497314453,95.81128540039063,-0.0016942475693149106,0.06719243984432337,0.9983057524306851,-0.18749237060546875,109.32917938232421,108.69641036987305,0.021950523167086455,22.48444323400483,1.0219505231670865,10.0,445.7480102539063,441.0690063476562,260.04000295003254,38.9233762105306,189.90490163167317,94.19238052368163,105.62582066853841,435.42900390625
2015-07-15,263.1400146484375,-0.009448444591438343,-0.009448444591438343,1.3804337157724045,0.9905515554085617,-2.509979248046875,261.60400390625,265.9750015258789,-0.012363022490780584,0.06965672927079772,0.9876369775092194,-0.4947013854980469,39.36766586303711,38.477183151245114,-0.0003322956660425369,1.4223715620399673,0.9996677043339575,-0.06365966796875,189.76400146484374,188.91287689208986,-0.02233137659164519,3.6656019755057745,0.9776686234083548,-2.2414321899414062,98.50885620117188,96.23942794799805,0.003818336648276466,0.079020157881701,1.0038183366482765,0.42183685302734375,109.91226196289062,109.14825286865235,-0.009407833008800992,22.60725247265825,0.990592166991199,-4.3800048828125,452.04600830078124,443.7790069580078,260.53300323486326,38.85234107971191,189.91318105061848,94.49238052368165,105.8817522684733,436.4356709798177
2015-07-16,266.67999267578125,0.013452830547544314,0.013452830547544314,1.2811776605808014,1.0134528305475443,3.53997802734375,263.3559997558594,265.7280014038086,-0.003611423426317484,0.06565497272225956,0.9963885765736825,-0.14272308349609375,39.69493637084961,38.72358665466309,0.00802427743896228,1.3792834233200895,1.0080242774389623,1.5367431640625,191.10979309082032,189.34935302734374,0.18016917150744116,3.1698793827317036,1.1801691715074412,17.68000030517578,102.52542724609376,98.45685653686523,0.006508880217506174,0.09925911596229883,1.0065088802175062,0.7218246459960938,110.562841796875,109.5176025390625,0.03098507875121914,22.20658052897177,1.0309850787512191,14.290008544921875,460.2640075683594,447.5880065917969,261.12266947428384,38.79716135660807,189.95579325358074,95.39242808024089,106.14869639078776,437.7320048014323
2015-07-17,274.6600036621094,0.029923545843313137,0.029923545843313137,1.0574292630567312,1.0299235458433131,7.980010986328125,266.4580017089844,265.19200286865237,0.00024170524747413324,0.06592183492861554,1.0002417052474741,0.009517669677734375,39.73108978271485,38.94906158447266,0.0008479543811925616,1.3746936072883669,1.0008479543811926,0.1636962890625,192.0191192626953,189.81947479248046,-0.008980234327361614,3.199039560414602,0.9910197656726384,-1.0400009155273438,106.0337127685547,100.52942733764648,-0.0017637379871664471,0.09373918620453552,0.9982362620128336,-0.196868896484375,111.01655731201171,109.8822639465332,0.01583662531612373,21.995449847182933,1.0158366253161237,7.529998779296875,468.16400756835935,452.1180084228516,262.0806696573893,38.772742970784506,190.05785471598307,96.2398089090983,106.4361063639323,439.47300516764324
2015-07-20,282.260009765625,0.02767059638164593,0.02767059638164593,0.8443356733676742,1.027670596381646,7.600006103515625,270.4780029296875,265.44600372314454,-0.02053145839921322,0.04324795976276963,0.9794685416007868,-0.8086662292480469,39.37527770996094,39.02707366943359,0.0005175183883689982,1.371890003219027,1.000517518388369,0.0999908447265625,192.53197326660157,190.35324096679688,-0.03676913579106156,3.3173623052372387,0.9632308642089384,-4.219993591308594,107.92628479003906,102.12728500366211,0.0060577957993321885,0.11266469021938126,1.0060577957993322,0.6749801635742188,111.30341339111328,110.24598922729493,0.010538076302726074,21.852733436646954,1.010538076302726,5.089996337890625,474.6700073242188,457.3240081787109,263.18467000325523,38.735639317830405,190.17410888671876,96.90947570800782,106.74601567586264,441.51133829752604
2015-07-21,266.7699890136719,-0.05487855245528861,-0.05487855245528861,1.2786542885678354,0.9451214475447114,-15.490020751953125,270.702001953125,265.33500213623046,0.00863136727605407,0.05258428646842386,1.008631367276054,0.3329811096191406,39.15455932617188,39.0489559173584,-0.00395117020768565,1.3933061498539954,0.9960488297923143,-0.7638092041015625,192.7265655517578,190.69241485595703,0.017729525376449118,3.2624066598063304,1.0177295253764491,1.9599990844726562,110.35399932861328,103.96914215087891,-0.0022580885346572543,0.1055673320771137,0.9977419114653427,-0.2531280517578125,111.57714233398437,110.45316085815429,-0.00020488855206945988,21.855537468551496,0.9997951114479305,-0.100006103515625,479.156005859375,462.45200805664064,263.53400268554685,38.76861991882324,190.3038131713867,97.67299957275391,107.07886530558268,443.661338297526
2015-07-22,267.8699951171875,0.004123425230786459,0.004123425230786459,1.2478116489586926,1.0041234252307865,1.100006103515625,271.647998046875,266.6260009765625,0.012958360877493025,0.06672199371248291,1.012958360877493,0.5042228698730469,39.13362579345703,39.25064582824707,-0.0017946963145922812,1.4029953336413201,0.9982053036854077,-0.3455657958984375,192.86477661132812,191.31438903808595,-0.008976998640596645,3.290725713484907,0.9910230013594034,-1.0100021362304688,113.02799987792969,105.76842803955078,0.00016766963760717069,0.10609314153861511,1.0001676696376072,0.0187530517578125,111.77025451660157,110.8412582397461,0.0005532561755570153,21.847967352512597,1.000553256175557,0.269989013671875,484.57200317382814,468.3090057373047,263.92966918945314,38.803503545125324,190.42290649414062,98.30799967447916,107.43626174926757,445.75433756510415
2015-07-23,267.20001220703125,-0.002501149521666801,-0.002501149521666801,1.2665970369453514,0.9974988504783332,-0.66998291015625,271.752001953125,267.5540008544922,0.028481777728569302,0.09819857813007123,1.0284817777285693,1.1226158142089844,39.365760040283206,39.530348205566405,-0.005629872054280449,1.4333352668897923,0.9943701279457196,-1.0820770263671875,192.4792236328125,191.7945083618164,-0.012556067496671819,3.32997980705487,0.9874439325033282,-1.4000015258789062,111.88600006103516,107.20571365356446,-0.004441341083127992,0.09216282740803272,0.995558658916872,-0.496826171875,111.71963653564453,111.14123916625977,-0.012472600149340929,22.018722370753178,0.9875273998506591,-6.089996337890625,485.91199951171876,473.08800354003904,264.4796696980794,38.87263590494792,190.4305185953776,98.78228530883788,107.73111826578776,447.46800435384114
2015-07-24,265.4100036621094,-0.00669913346985529,-0.00669913346985529,1.3167863843243017,0.9933008665301447,-1.790008544921875,269.902001953125,268.1800018310547,-0.06993669656196955,0.01870679786403285,0.9300633034380305,-2.8350830078125,39.02897415161133,39.380031967163085,-0.010371819054670661,1.4889153377959334,0.9896281809453293,-1.982269287109375,191.6644775390625,191.8417984008789,-0.006902835120466522,3.351289208807296,0.9930971648795335,-0.7600021362304688,110.8,108.41685638427734,0.0009258676952532685,0.09505392377588931,1.0009258676952533,0.10311126708984375,111.72901458740235,111.37278594970704,0.09797169304396935,20.694178816602296,1.0979716930439694,47.239990234375,495.193994140625,481.6790008544922,264.9463363647461,38.86026776631673,190.35154368082684,99.257142384847,108.01015014648438,450.68300374348956
